Societe,Statement,Indicateur,Indicateur_raw,Cle_indicateur,Date,Annee,Periode,Valeur,Occurrence,Devise,Echelle,Type_donnee,Source
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2007-09-30,2007,9M,5777826.95,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2008-03-31,2008,T1,1300000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2008-09-30,2008,9M,4581197.7,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2009-03-31,2009,T1,1650000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2009-09-30,2009,9M,5550566.4,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2010-03-31,2010,T1,2100000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2010-09-30,2010,9M,6460383.9,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2011-03-31,2011,T1,2270000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2011-09-30,2011,9M,6520755.95,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2012-03-31,2012,T1,2570000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2012-09-30,2012,9M,6447619.25,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2013-03-31,2013,T1,3425300.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2013-09-30,2013,9M,7882641.8,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2014-03-31,2014,T1,2008758.6,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2014-09-30,2014,9M,7076931.137,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2015-03-31,2015,T1,2947550.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2015-09-30,2015,9M,8879622.114,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2016-03-31,2016,T1,4244277.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2016-09-30,2016,9M,11812468.054,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2017-03-31,2017,T1,4694283.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2017-09-30,2017,9M,13205005.075,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2018-03-31,2018,T1,5625162.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2018-09-30,2018,9M,15277839.325,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2019-03-31,2019,T1,5740000.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2019-09-30,2019,9M,-8004073.425,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2020-03-31,2020,T1,-8463500.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2020-09-30,2020,9M,-31225318.75,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2021-03-31,2021,T1,-5392982.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2024-03-31,2024,T1,-7537020.6,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2024-09-30,2024,9M,-32180730.3,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôt sur les sociétés,Impôt sur les sociétés,impotsurlessocietes,2025-03-31,2025,T1,-10409930.6,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôts sur les sociétés,Impôts sur les sociétés,impotssurlessocietes,2022-03-31,2022,T1,-7130853.75,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôts sur les sociétés,Impôts sur les sociétés,impotssurlessocietes,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Impôts sur les sociétés,Impôts sur les sociétés,impotssurlessocietes,2023-03-31,2023,T1,-6746115.45,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Production immobilisée,Production immobilisée,productionimmobilisee,2020-03-31,2020,T1,93852.451,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Production immobilisée,Production immobilisée,productionimmobilisee,2020-09-30,2020,9M,261643.553,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Production immobilisée,Production immobilisée,productionimmobilisee,2024-03-31,2024,T1,13887.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Production immobilisée,Production immobilisée,productionimmobilisee,2024-09-30,2024,9M,27775.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2005-03-31,2005,T1,8327255.798,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2005-09-30,2005,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2006-03-31,2006,T1,9755349.469,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2006-09-30,2006,9M,19596629.476,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2007-03-31,2007,T1,10744609.492,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2007-09-30,2007,9M,21728937.973,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2008-03-31,2008,T1,10628106.772,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2008-09-30,2008,9M,21555369.918,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2009-03-31,2009,T1,11024456.801,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2009-09-30,2009,9M,22383125.889,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2010-03-31,2010,T1,12353717.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2010-09-30,2010,9M,24910725.528,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2011-03-31,2011,T1,14651018.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2011-09-30,2011,9M,29053568.881,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2012-03-31,2012,T1,14813910.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2012-09-30,2012,9M,29854348.21,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2013-03-31,2013,T1,23335876.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2013-09-30,2013,9M,46915626.916,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2014-03-31,2014,T1,23889584.866,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2014-09-30,2014,9M,48081341.742,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2015-03-31,2015,T1,26969750.12,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2015-09-30,2015,9M,54284768.251,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2016-03-31,2016,T1,29839753.514,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2016-09-30,2016,9M,60122498.58,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2017-03-31,2017,T1,30948983.42,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2017-09-30,2017,9M,63209391.874,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2018-03-31,2018,T1,33672132.161,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2018-09-30,2018,9M,68388375.145,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2019-03-31,2019,T1,34738449.917,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2019-09-30,2019,9M,72112842.672,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2020-03-31,2020,T1,34477755.816,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2020-09-30,2020,9M,71215495.269,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2021-03-31,2021,T1,36131699.63,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2021-09-30,2021,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2022-03-31,2022,T1,37095275.165,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2023-03-31,2023,T1,42115633.124,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2023-09-30,2023,9M,88256132.3,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2024-03-31,2024,T1,47293602.975,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2024-09-30,2024,9M,102551954.594,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits des placements,Produits des placements,produitsdesplacements,2025-03-31,2025,T1,53635866.678,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits et charges financiers nets,Produits et charges financiers nets,produitsetchargesfinanciersnets,2022-03-31,2022,T1,-136649.698,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits et charges financiers nets,Produits et charges financiers nets,produitsetchargesfinanciersnets,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits et charges financiers nets,Produits et charges financiers nets,produitsetchargesfinanciersnets,2023-03-31,2023,T1,212090.465,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits et charges financiers nets,Produits et charges financiers nets,produitsetchargesfinanciersnets,2023-09-30,2023,9M,988631.765,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits et charges financiers nets,Produits et charges financiers nets,produitsetchargesfinanciersnets,2024-03-31,2024,T1,450220.92,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits et charges financiers nets,Produits et charges financiers nets,produitsetchargesfinanciersnets,2024-09-30,2024,9M,1959917.34,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,Produits et charges financiers nets,Produits et charges financiers nets,produitsetchargesfinanciersnets,2025-03-31,2025,T1,2559173.935,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2005-03-31,2005,T1,6052700.947,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2005-09-30,2005,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2006-03-31,2006,T1,6527288.81,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2006-09-30,2006,9M,20725020.846,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2007-03-31,2007,T1,7299043.241,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2007-09-30,2007,9M,23225484.986,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2008-03-31,2008,T1,8025502.042,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2008-09-30,2008,9M,25229712.24,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2009-03-31,2009,T1,8494760.822,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2009-09-30,2009,9M,28276963.197,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2010-03-31,2010,T1,10060246.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2010-09-30,2010,9M,31005991.899,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2011-03-31,2011,T1,11101869.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2011-09-30,2011,9M,34719232.114,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2012-03-31,2012,T1,12938436.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2012-09-30,2012,9M,40831616.497,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2013-03-31,2013,T1,17205062.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2013-09-30,2013,9M,49593915.979,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2014-03-31,2014,T1,17246689.88,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2014-09-30,2014,9M,51808658.32,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2015-03-31,2015,T1,16996918.794,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2015-09-30,2015,9M,52657052.671,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2016-03-31,2016,T1,19436662.894,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2016-09-30,2016,9M,69133580.909,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2017-03-31,2017,T1,22820135.997,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2017-09-30,2017,9M,78794200.088,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2018-03-31,2018,T1,28311250.374,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2018-09-30,2018,9M,94624426.103,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2019-03-31,2019,T1,29916597.586,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2019-09-30,2019,9M,112387172.618,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2020-03-31,2020,T1,32908117.707,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2020-09-30,2020,9M,120835302.078,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2021-03-31,2021,T1,35267988.37,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2021-09-30,2021,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2022-03-31,2022,T1,43933725.099,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2022-09-30,2022,9M,,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2023-03-31,2023,T1,40824575.367,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2023-09-30,2023,9M,139647203.324,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2024-03-31,2024,T1,39689034.601,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2024-09-30,2024,9M,141063246.935,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT D'EXPLOITATION,RESULTAT D'EXPLOITATION,resultatdexploitation,2025-03-31,2025,T1,40175710.407,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2005-03-31,2005,T1,12777061.151,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2005-09-30,2005,9M,30929860.431,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2006-03-31,2006,T1,14843919.409,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2006-09-30,2006,9M,35263144.447,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2007-03-31,2007,T1,16000399.451,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2007-09-30,2007,9M,38156660.38,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2008-03-31,2008,T1,17136980.36,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2008-09-30,2008,9M,41546569.633,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2009-03-31,2009,T1,18252633.247,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2009-09-30,2009,9M,45217726.183,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2010-03-31,2010,T1,19502852.0,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2011-03-31,2011,T1,22685792.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2011-09-30,2011,9M,54383090.193,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2012-03-31,2012,T1,24457186.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2012-09-30,2012,9M,61571879.873,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2013-03-31,2013,T1,35584953.5,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2013-09-30,2013,9M,83846601.641,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2014-03-31,2014,T1,38769338.373,1,TND,unite,Estime,augmentation (estimation trimestrielle)
SFBT,Compte de resultat,RESULTAT NET DE LA PERIODE,RESULTAT NET DE LA PERIODE,resultatnetdelexercice,2014-09-30,2014,9M,91368306.688,1,TND,unite,Estime,augmentation (estimation trimestrielle)
